AREA_A,AREA_B,DIST_KM
E07000048,E07000153,198.231
E07000052,E07000153,221.576
E07000049,E07000153,192.477
E07000050,E07000153,197.049
E07000053,E07000153,233.592
E07000063,E07000153,179.834
E07000064,E07000153,187.199
E07000065,E07000153,175.425
E07000061,E07000153,196.966
E07000062,E07000153,196.306
E07000068,E07000153,114.576
E07000075,E07000153,142.529
E07000072,E07000153,101.461
E07000076,E07000153,142.735
E07000077,E07000153,89.999
E07000070,E07000153,115.654
E07000071,E07000153,127.208
E07000074,E07000153,132.765
E07000067,E07000153,107.209
E07000073,E07000153,94.553
E07000066,E07000153,125.698
E07000069,E07000153,136.112
E07000080,E07000153,135.505
E07000079,E07000153,102.755
E07000082,E07000153,130.654
E07000083,E07000153,105.005
E07000081,E07000153,119.601
E07000078,E07000153,107.131
E07000084,E07000153,131.676
E07000091,E07000153,184.228
E07000086,E07000153,170.555
E07000085,E07000153,150.906
E07000094,E07000153,158.646
E07000093,E07000153,153.223
E07000089,E07000153,127.278
E07000088,E07000153,182.339
E07000087,E07000153,177.873
E07000090,E07000153,177.292
E07000092,E07000153,128.219
E07000102,E07000153,87.648
E07000098,E07000153,89.682
E07000095,E07000153,92.219
E07000096,E07000153,73.702
E07000242,E07000153,81.126
E07000240,E07000153,78.318
E07000241,E07000153,83.13
E07000099,E07000153,65.059
E07000103,E07000153,87.907
E07000243,E07000153,70.164
E07000116,E07000153,167.657
E07000112,E07000153,195.125
E07000111,E07000153,143.375
E07000115,E07000153,149.754
E07000114,E07000153,187.706
E07000105,E07000153,181.055
E07000106,E07000153,180.812
E07000108,E07000153,195.715
E07000110,E07000153,161.755
E07000113,E07000153,162.378
E07000107,E07000153,130.962
E07000109,E07000153,138.829
E07000127,E07000153,193.645
E07000121,E07000153,224.315
E07000118,E07000153,186.577
E07000126,E07000153,194.809
E07000125,E07000153,173.255
E07000119,E07000153,208.982
E07000123,E07000153,201.2
E07000128,E07000153,215.603
E07000122,E07000153,186.153
E07000124,E07000153,199.372
E07000120,E07000153,183.861
E07000117,E07000153,179.323
E07000132,E07000153,47.439
E07000134,E07000153,56.58
E07000133,E07000153,41.644
E07000131,E07000153,20.74
E07000129,E07000153,34.959
E07000130,E07000153,43.144
E07000135,E07000153,28.572
E07000142,E07000153,109.274
E07000141,E07000153,50.492
E07000140,E07000153,64.595
E07000136,E07000153,78.99
E07000139,E07000153,75.988
E07000137,E07000153,106.128
E07000138,E07000153,89.97
E07000145,E07000153,166.391
E07000149,E07000153,139.062
E07000146,E07000153,90.209
E07000143,E07000153,110.286
E07000148,E07000153,140.862
E07000155,E07000153,38.707
E07000152,E07000153,16.815
E07000151,E07000153,22.825
E07000156,E07000153,15.811
E07000153,E07000153,0
E07000154,E07000153,22.171
E07000150,E07000153,9.388
E07000168,E07000153,216.056
E07000169,E07000153,153.411
E07000163,E07000153,206.588
E07000166,E07000153,228.918
E07000165,E07000153,190.779
E07000167,E07000153,198.61
E07000164,E07000153,210.262
E07000171,E07000153,101.7
E07000176,E07000153,55.928
E07000173,E07000153,71.131
E07000170,E07000153,81.249
E07000175,E07000153,78.325
E07000172,E07000153,69.813
E07000174,E07000153,87.267
E07000180,E07000153,99.557
E07000179,E07000153,90.607
E07000177,E07000153,62.602
E07000181,E07000153,82.84
E07000178,E07000153,81.497
E07000191,E07000153,236.63
E07000187,E07000153,183.169
E07000190,E07000153,228.217
E07000189,E07000153,208.872
E07000188,E07000153,204.46
E07000198,E07000153,109.607
E07000196,E07000153,98.288
E07000194,E07000153,76.265
E07000195,E07000153,122.445
E07000197,E07000153,106.407
E07000193,E07000153,85.91
E07000192,E07000153,88.28
E07000199,E07000153,65.791
E07000206,E07000153,159.858
E07000200,E07000153,122.184
E07000205,E07000153,151.394
E07000204,E07000153,100.431
E07000201,E07000153,88.635
E07000203,E07000153,128.182
E07000202,E07000153,137.796
E07000216,E07000153,142.264
E07000215,E07000153,142.369
E07000217,E07000153,124.523
E07000214,E07000153,120.668
E07000212,E07000153,115.866
E07000209,E07000153,131.823
E07000211,E07000153,136.33
E07000210,E07000153,138.397
E07000207,E07000153,121.657
E07000213,E07000153,113.249
E07000208,E07000153,125.792
E07000218,E07000153,60.114
E07000220,E07000153,38.575
E07000222,E07000153,57.259
E07000221,E07000153,64.619
E07000219,E07000153,48.986
E07000224,E07000153,176.845
E07000223,E07000153,178.876
E07000225,E07000153,165.585
E07000228,E07000153,162.422
E07000227,E07000153,161.699
E07000229,E07000153,179.464
E07000226,E07000153,150.178
E07000235,E07000153,111.033
E07000239,E07000153,102.812
E07000238,E07000153,92.38
E07000234,E07000153,85.402
E07000237,E07000153,101.825
E07000236,E07000153,82.378
E09000021,E07000153,120.094
E09000008,E07000153,127.939
E09000006,E07000153,130.046
E09000018,E07000153,110.006
E09000009,E07000153,104.86
E09000016,E07000153,117.477
E09000017,E07000153,100.83
E09000015,E07000153,96.644
E09000005,E07000153,102.382
E09000003,E07000153,97.849
E09000022,E07000153,116.954
E09000028,E07000153,116.067
E09000023,E07000153,120.24
E09000011,E07000153,119.971
E09000004,E07000153,124.198
E09000010,E07000153,97.98
E09000031,E07000153,106.014
E09000026,E07000153,109.899
E09000029,E07000153,125.088
E09000027,E07000153,113.741
E09000024,E07000153,119.606
E09000032,E07000153,115.452
E09000013,E07000153,110.135
E09000020,E07000153,110.172
E09000033,E07000153,109.708
E09000007,E07000153,106.401
E09000030,E07000153,113.037
E09000019,E07000153,107.503
E09000012,E07000153,108.514
E09000014,E07000153,103.363
E09000025,E07000153,114.236
E09000002,E07000153,115.932
E09000001,E07000153,111.465
E08000016,E07000153,133.769
E08000025,E07000153,75.703
E08000001,E07000153,171.681
E08000032,E07000153,173.821
E08000002,E07000153,165.762
E08000033,E07000153,165.243
E08000031,E07000153,93.778
E08000026,E07000153,51.311
E08000017,E07000153,126.359
E08000027,E07000153,91.503
E08000037,E07000153,285.676
E08000034,E07000153,149.455
E08000011,E07000153,178.006
E08000035,E07000153,163.403
E08000012,E07000153,180.445
E08000003,E07000153,150.769
E08000021,E07000153,293.197
E08000022,E07000153,293.713
E08000004,E07000153,152.074
E08000005,E07000153,162.051
E08000018,E07000153,114.771
E08000006,E07000153,160.045
E08000028,E07000153,85.057
E08000014,E07000153,197.163
E08000019,E07000153,120.954
E08000029,E07000153,65.418
E08000023,E07000153,285.85
E08000007,E07000153,141.383
E08000013,E07000153,174.722
E08000024,E07000153,276.807
E08000008,E07000153,145.863
E08000009,E07000153,153.701
E08000036,E07000153,144.017
E08000030,E07000153,83.746
E08000010,E07000153,172.977
E08000015,E07000153,188.436
W06000011,E07000153,242.347
S12000041,E07000153,497.99
E06000022,E07000153,167.367
E06000055,E07000153,32.886
E06000008,E07000153,181.276
E06000009,E07000153,216.881
W06000019,E07000153,181.8
E06000028,E07000153,202.04
E06000036,E07000153,113.254
W06000014,E07000153,211.413
W06000018,E07000153,188.11
W06000022,E07000153,178.12
W06000012,E07000153,220.426
E06000056,E07000153,51.804
E06000049,E07000153,135.824
E06000050,E07000153,158.273
E06000023,E07000153,175.283
E06000015,E07000153,72.023
E06000010,E07000153,151.163
E06000016,E07000153,34.082
E06000018,E07000153,65.627
E06000031,E07000153,40.258
E06000045,E07000153,173.473
E06000021,E07000153,115.173
S12000005,E07000153,457.386
W06000003,E07000153,215.573
E06000047,E07000153,262.314
E06000019,E07000153,139.781
E06000005,E07000153,241.856
S12000042,E07000153,472.829
S12000008,E07000153,412.293
S12000045,E07000153,452.926
S12000011,E07000153,438.418
E06000011,E07000153,161.514
S12000014,E07000153,443.56
S12000046,E07000153,444.545
E06000006,E07000153,166.418
E06000001,E07000153,251.653
S12000018,E07000153,465.935
E06000032,E07000153,63.575
E06000035,E07000153,144.276
W06000024,E07000153,193.497
E06000002,E07000153,237.408
S12000019,E07000153,408.741
E06000042,E07000153,38.144
E06000012,E07000153,131.424
S12000044,E07000153,436.32
E06000013,E07000153,130.441
W06000013,E07000153,217.4
S12000024,E07000153,501.157
E06000029,E07000153,205.092
W06000023,E07000153,180.387
E06000038,E07000153,109.284
E06000003,E07000153,237.314
S12000038,E07000153,453.596
W06000016,E07000153,202.454
E06000017,E07000153,27.156
S12000026,E07000153,374.706
E06000051,E07000153,135.55
W06000004,E07000153,189.739
W06000010,E07000153,239.669
W06000005,E07000153,184.011
E06000039,E07000153,102.827
E06000033,E07000153,142.464
E06000025,E07000153,152.561
S12000029,E07000153,406.756
S12000030,E07000153,484.133
E06000004,E07000153,240.638
E06000030,E07000153,116.396
E06000020,E07000153,121.581
E06000043,E07000153,181.406
E06000034,E07000153,128.837
W06000020,E07000153,176.496
E06000027,E07000153,292.716
E06000007,E07000153,162.262
E06000037,E07000153,114.765
S12000039,E07000153,465.385
S12000040,E07000153,426.25
E06000054,E07000153,149.542
E06000040,E07000153,104.712
E06000041,E07000153,111.169
W06000006,E07000153,164.609
E06000014,E07000153,171.651
E07000144,E07000153,144.056
E07000147,E07000153,139.233
E07000044,E07000153,311.938
E07000046,E07000153,295.634
E06000046,E07000153,198.108
W06000001,E07000153,261.126
W06000002,E07000153,226.484
W06000015,E07000153,195.91
W06000008,E07000153,226.141
W06000021,E07000153,162.055
W06000009,E07000153,289.188
E06000024,E07000153,181.407
S12000017,E07000153,627.248
S12000020,E07000153,584.213
S12000023,E07000153,748.496
S12000013,E07000153,723.136
S12000035,E07000153,513.904
S12000034,E07000153,549.017
S12000015,E07000153,450.055
S12000033,E07000153,534.021
S12000036,E07000153,422.803
S12000010,E07000153,411.455
S12000027,E07000153,887.53
S12000021,E07000153,452.541
S12000006,E07000153,361.824
E06000044,E07000153,179.902
E06000026,E07000153,324.959
S12000028,E07000153,408.119
E06000057,E07000153,324.714
E06000052,E07000153,360.911
E06000053,E07000153,476.617
N92000002,E07000153,462.02
GI,E07000153,1847.604
E07000007,E07000154,66.041
E07000006,E07000154,78.873
E07000005,E07000154,64.868
E07000004,E07000154,38.829
E07000010,E07000154,73.745
E07000012,E07000154,66.609
E07000009,E07000154,81.4
E07000011,E07000154,47.75
E07000008,E07000154,69.836
E07000029,E07000154,292.956
E07000028,E07000154,329.215
E07000031,E07000154,263.101
E07000026,E07000154,316.279
E07000030,E07000154,287.909
E07000027,E07000154,261.011
E07000037,E07000154,142.394
E07000039,E07000154,79.909
E07000036,E07000154,83.274
E07000038,E07000154,115.903
E07000032,E07000154,96.038
E07000033,E07000154,111.555
E07000035,E07000154,112.731
E07000034,E07000154,118.133
E07000043,E07000154,246.65
E07000040,E07000154,230.876
E07000045,E07000154,264.824
E07000047,E07000154,281.543
E07000042,E07000154,239.348
E07000041,E07000154,248.471
E07000051,E07000154,193.797
E07000048,E07000154,176.061
E07000052,E07000154,200.061
E07000049,E07000154,170.366
E07000050,E07000154,175.252
E07000053,E07000154,211.71
E07000063,E07000154,163.339
E07000064,E07000154,174.193
E07000065,E07000154,160.416
E07000061,E07000154,181.567
E07000062,E07000154,183.03
E07000068,E07000154,106.182
E07000075,E07000154,137.281
E07000072,E07000154,92.568
E07000076,E07000154,143.332
E07000077,E07000154,86.927
E07000070,E07000154,110.093
E07000071,E07000154,126.688
E07000074,E07000154,129.083
E07000067,E07000154,106.542
E07000073,E07000154,86.245
E07000066,E07000154,117.951
E07000069,E07000154,128.643
E07000080,E07000154,119.184
E07000079,E07000154,83.647
E07000082,E07000154,112.526
E07000083,E07000154,88.578
E07000081,E07000154,102.542
E07000078,E07000154,89.932
E07000084,E07000154,109.806
E07000091,E07000154,162.087
E07000086,E07000154,148.668
E07000085,E07000154,129.854
E07000094,E07000154,136.893
E07000093,E07000154,131.068
E07000089,E07000154,106.387
E07000088,E07000154,160.833
E07000087,E07000154,156.208
E07000090,E07000154,156.206
E07000092,E07000154,107.965
E07000102,E07000154,70.888
E07000098,E07000154,75.292
E07000095,E07000154,81.374
E07000096,E07000154,56.723
E07000242,E07000154,73.365
E07000240,E07000154,64.193
E07000241,E07000154,71.041
E07000099,E07000154,56.982
E07000103,E07000154,71.899
E07000243,E07000154,60.757
E07000116,E07000154,154.973
E07000112,E07000154,185.454
E07000111,E07000154,129.945
E07000115,E07000154,137.731
E07000114,E07000154,182.598
E07000105,E07000154,170.881
E07000106,E07000154,173.744
E07000108,E07000154,188.96
E07000110,E07000154,151.001
E07000113,E07000154,154.175
E07000107,E07000154,119.529
E07000109,E07000154,128.295
E07000127,E07000154,202.889
E07000121,E07000154,237.23
E07000118,E07000154,197.374
E07000126,E07000154,205.767
E07000125,E07000154,186.292
E07000119,E07000154,219.329
E07000123,E07000154,212.769
E07000128,E07000154,227.017
E07000122,E07000154,200.543
E07000124,E07000154,212.692
E07000120,E07000154,196.633
E07000117,E07000154,193.09
E07000132,E07000154,54.013
E07000134,E07000154,66.932
E07000133,E07000154,61.79
E07000131,E07000154,34.167
E07000129,E07000154,43.235
E07000130,E07000154,57.89
E07000135,E07000154,40.96
E07000142,E07000154,131.051
E07000141,E07000154,72.647
E07000140,E07000154,84.817
E07000136,E07000154,100.384
E07000139,E07000154,98.077
E07000137,E07000154,128.119
E07000138,E07000154,111.685
E07000145,E07000154,178.881
E07000149,E07000154,150.38
E07000146,E07000154,106.862
E07000143,E07000154,123.476
E07000148,E07000154,153.807
E07000155,E07000154,16.965
E07000152,E07000154,34.524
E07000151,E07000154,13.795
E07000156,E07000154,12.991
E07000153,E07000154,22.171
E07000154,E07000154,0
E07000150,E07000154,31.491
E07000168,E07000154,237.043
E07000169,E07000154,172.774
E07000163,E07000154,221.907
E07000166,E07000154,245.994
E07000165,E07000154,208.581
E07000167,E07000154,219.104
E07000164,E07000154,229.393
E07000171,E07000154,121.527
E07000176,E07000154,74.085
E07000173,E07000154,88.964
E07000170,E07000154,97.96
E07000175,E07000154,98.222
E07000172,E07000154,85.638
E07000174,E07000154,105.187
E07000180,E07000154,77.546
E07000179,E07000154,68.754
E07000177,E07000154,41.184
E07000181,E07000154,61.846
E07000178,E07000154,59.34
E07000191,E07000154,218.079
E07000187,E07000154,162.628
E07000190,E07000154,208.397
E07000189,E07000154,188.023
E07000188,E07000154,184.867
E07000198,E07000154,119.037
E07000196,E07000154,97.554
E07000194,E07000154,79.759
E07000195,E07000154,128.039
E07000197,E07000154,110.48
E07000193,E07000154,93.398
E07000192,E07000154,90.89
E07000199,E07000154,68.757
E07000206,E07000154,169.629
E07000200,E07000154,125.18
E07000205,E07000154,157.384
E07000204,E07000154,106.618
E07000201,E07000154,97.568
E07000203,E07000154,135.18
E07000202,E07000154,141.59
E07000216,E07000154,122.665
E07000215,E07000154,126.971
E07000217,E07000154,105.58
E07000214,E07000154,101.03
E07000212,E07000154,97.23
E07000209,E07000154,112.762
E07000211,E07000154,119.926
E07000210,E07000154,120.857
E07000207,E07000154,104.095
E07000213,E07000154,95.295
E07000208,E07000154,109.225
E07000218,E07000154,60.86
E07000220,E07000154,34.043
E07000222,E07000154,48.22
E07000221,E07000154,50.766
E07000219,E07000154,49.433
E07000224,E07000154,157.31
E07000223,E07000154,160.632
E07000225,E07000154,145.354
E07000228,E07000154,145.584
E07000227,E07000154,143.365
E07000229,E07000154,160.712
E07000226,E07000154,133.338
E07000235,E07000154,99.818
E07000239,E07000154,95.856
E07000238,E07000154,80.005
E07000234,E07000154,78.153
E07000237,E07000154,90.616
E07000236,E07000154,72.829
E09000021,E07000154,103.545
E09000008,E07000154,112.934
E09000006,E07000154,116.351
E09000018,E07000154,93.141
E09000009,E07000154,88.64
E09000016,E07000154,107.224
E09000017,E07000154,83.554
E09000015,E07000154,80.826
E09000005,E07000154,87.074
E09000003,E07000154,83.69
E09000022,E07000154,102.352
E09000028,E07000154,102.051
E09000023,E07000154,106.517
E09000011,E07000154,107.192
E09000004,E07000154,112.086
E09000010,E07000154,85.633
E09000031,E07000154,93.809
E09000026,E07000154,98.516
E09000029,E07000154,109.347
E09000027,E07000154,97.244
E09000024,E07000154,103.973
E09000032,E07000154,100.194
E09000013,E07000154,94.841
E09000020,E07000154,95.209
E09000033,E07000154,95.162
E09000007,E07000154,92.168
